obs_start,obs_end,length,iteration,ind_idx,distribution
792748,792748,1,0,81539,geom
78873,78873,1,0,90772,geom
962893,962893,1,0,47113,geom
1826879,1826879,1,0,47113,geom
5136925,5136925,1,0,77317,geom
7811020,7811020,1,0,77317,geom
4549758,4549758,1,0,61218,geom
8885551,8885551,1,0,27683,geom
651423,651423,1,0,72290,geom
9396965,9396965,1,0,33048,geom
1518005,1518005,1,0,33048,geom
5141335,5141335,1,0,53361,geom
7266749,7266749,1,0,53361,geom
4143955,4143955,1,0,66837,geom
5459931,5459931,1,0,45010,geom
1816766,1816766,1,0,45010,geom
1961377,1961377,1,0,25163,geom
798669,798669,1,0,25163,geom
6552505,6552505,1,0,111486,geom
8547965,8547965,1,0,111486,geom
8394367,8394367,1,0,111486,geom
2032917,2032917,1,0,122777,geom
7987528,7987528,1,0,122777,geom
2424775,2424775,1,0,3326,geom
1745741,1745741,1,0,82550,geom
4229921,4229921,1,0,82550,geom
613528,613528,1,0,17652,geom
1708230,1708230,1,0,17652,geom
3786878,3786878,1,0,24557,geom
6145647,6145647,1,0,57080,geom
4155029,4155029,1,0,32376,geom
7098093,7098093,1,0,114777,geom
9523662,9523662,1,0,114777,geom
912648,912648,1,0,114777,geom
8904000,8904000,1,0,57634,geom
843797,843797,1,0,57634,geom
4227695,4227695,1,0,3112,geom
5798482,5798482,1,0,3112,geom
6597655,6597655,1,0,71521,geom
6291975,6291975,1,0,23894,geom
5188487,5188487,1,0,11701,geom
5527853,5527853,1,0,11701,geom
9618979,9618979,1,0,79866,geom
5425005,5425005,1,0,79866,geom
8284811,8284811,1,0,11239,geom
194264,194264,1,0,63924,geom
5837098,5837098,1,0,63924,geom
1546904,1546904,1,0,70460,geom
3815096,3815096,1,0,38699,geom
6824657,6824657,1,0,27479,geom
625663,625663,1,0,86203,geom
4676926,4676926,1,0,18189,geom
7474410,7474410,1,0,18189,geom
4956730,4956730,1,0,96813,geom
7098371,7098371,1,0,21031,geom
3229735,3229735,1,0,21031,geom
5787499,5787499,1,0,124158,geom
1672186,1672186,1,0,124158,geom
9888575,9888575,1,0,101869,geom
940756,940756,1,0,17689,geom
3304161,3304161,1,0,17689,geom
3213483,3213483,1,0,81535,geom
4489323,4489323,1,0,81535,geom
1890859,1890859,1,0,81535,geom
9870040,9870040,1,0,61697,geom
3748323,3748323,1,0,61697,geom
2709809,2709809,1,0,81327,geom
8759017,8759017,1,0,65815,geom
8358211,8358211,1,0,104356,geom
3817258,3817258,1,0,119881,geom
9917546,9917546,1,0,25859,geom
6751043,6751043,1,0,25859,geom
9704760,9704760,1,0,107031,geom
9074534,9074534,1,0,3122,geom
8262466,8262466,1,0,3122,geom
6304611,6304611,1,0,3122,geom
5622557,5622557,1,0,3122,geom
4966376,4966376,1,0,107558,geom
5548394,5548394,1,0,96416,geom
1166014,1166014,1,0,102524,geom
6702637,6702637,1,0,43481,geom
2151875,2151875,1,0,43481,geom
1161407,1161407,1,0,43481,geom
9934649,9934649,1,0,43481,geom
2986226,2986226,1,0,56384,geom
6698022,6698022,1,0,56384,geom
8291814,8291814,1,0,56384,geom
7410445,7410445,1,0,56384,geom
8552551,8552551,1,0,2197,geom
2104900,2104900,1,0,2197,geom
5757778,5757778,1,0,115443,geom
8941251,8941251,1,0,32243,geom
5969635,5969635,1,0,54689,geom
9828247,9828247,1,0,93333,geom
2006032,2006032,1,0,8979,geom
2870736,2870736,1,0,8979,geom
7595441,7595441,1,0,8520,geom
4806995,4806995,1,0,75224,geom
9725423,9725423,1,0,14387,geom
7315201,7315201,1,0,124490,geom
2817449,2817449,1,0,27222,geom
1757075,1757075,1,0,43535,geom
2055241,2055241,1,0,51618,geom
8162946,8162946,1,0,6996,geom
1947937,1947937,1,0,16338,geom
3223313,3223313,1,0,51327,geom
3767432,3767432,1,0,92982,geom
1949365,1949365,1,0,92982,geom
2470372,2470372,1,0,13970,geom
255601,255601,1,0,6252,geom
7473736,7473736,1,0,6252,geom
5371649,5371649,1,0,25832,geom
5559956,5559956,1,0,25832,geom
9481447,9481447,1,0,25832,geom
7760053,7760053,1,0,43711,geom
1400275,1400275,1,0,58652,geom
6561327,6561327,1,0,69964,geom
1449972,1449972,1,0,124091,geom
1185170,1185170,1,0,66428,geom
3993600,3993600,1,0,66428,geom
3271092,3271092,1,0,53111,geom
8064182,8064182,1,0,53111,geom
2817242,2817242,1,0,53111,geom
3248757,3248757,1,0,12463,geom
6949455,6949455,1,0,92495,geom
3493484,3493484,1,0,92495,geom
9936024,9936024,1,0,123541,geom
680046,680046,1,0,86704,geom
3021109,3021109,1,0,71363,geom
7287798,7287798,1,0,55011,geom
6567164,6567164,1,0,85416,geom
7945848,7945848,1,0,85416,geom
7510430,7510430,1,0,85416,geom
2343508,2343508,1,0,12313,geom
5721077,5721077,1,0,12313,geom
3753645,3753645,1,0,24512,geom
1098929,1098929,1,0,24512,geom
3946987,3946987,1,0,6950,geom
7523270,7523270,1,0,104437,geom
1626930,1626930,1,0,80524,geom
4638272,4638272,1,0,80524,geom
1446647,1446647,1,0,33515,geom
4979454,4979454,1,0,33515,geom
3180697,3180697,1,0,43729,geom
6276808,6276808,1,0,89638,geom
4482410,4482410,1,0,23411,geom
1391164,1391164,1,0,23411,geom
7722921,7722921,1,0,74031,geom
6301936,6301936,1,0,58364,geom
8713355,8713355,1,0,109960,geom
3815096,3815096,1,0,36382,geom
8367132,8367132,1,0,36382,geom
4457821,4457821,1,0,19301,geom
8035934,8035934,1,0,100871,geom
2851850,2851850,1,0,100871,geom
5318440,5318440,1,0,12894,geom
6557051,6557051,1,0,120441,geom
3671846,3671846,1,0,123292,geom
9641700,9641700,1,0,120207,geom
6899065,6899065,1,0,120207,geom
8270168,8270168,1,0,86099,geom
9470222,9470254,33,0,81019,geom
2656677,2656677,1,0,81019,geom
4657709,4657709,1,0,17211,geom
7172877,7172877,1,0,17211,geom
3273385,3273385,1,0,54052,geom
8487271,8487271,1,0,54052,geom
5104666,5104666,1,0,9151,geom
3792407,3792407,1,0,9151,geom
7088062,7088062,1,0,77779,geom
4580941,4580941,1,0,77779,geom
1166708,1166708,1,0,31199,geom
1481737,1481737,1,0,31199,geom
4474963,4474963,1,0,112630,geom
2099451,2099451,1,0,63746,geom
760185,760185,1,0,63544,geom
3310670,3310670,1,0,63544,geom
5308127,5308127,1,0,63544,geom
2185521,2185521,1,0,63544,geom
9239265,9239265,1,0,60576,geom
3383160,3383160,1,0,24506,geom
1802201,1802201,1,0,24506,geom
4227872,4227872,1,0,34188,geom
6603306,6603306,1,0,34188,geom
5572436,5572436,1,0,15447,geom
6840286,6840286,1,0,15447,geom
7737909,7737909,1,0,24588,geom
5583361,5583361,1,0,56673,geom
9484057,9484057,1,0,11186,geom
5659521,5659521,1,0,11186,geom
6433265,6433265,1,0,94715,geom
381493,381493,1,0,94715,geom
3755083,3755083,1,0,94715,geom
7505357,7505357,1,0,94715,geom
665400,665400,1,0,75044,geom
3537608,3537608,1,0,75044,geom
5640410,5640410,1,0,93753,geom
8173835,8173835,1,0,93753,geom
8885091,8885091,1,0,93753,geom
3627570,3627570,1,0,39755,geom
9864947,9864947,1,0,39755,geom
5579871,5579871,1,0,59207,geom
9641800,9641800,1,0,58470,geom
5027123,5027123,1,0,1594,geom
3239354,3239354,1,0,96188,geom
9823333,9823333,1,0,65730,geom
3423905,3423905,1,0,55494,geom
9235326,9235326,1,0,55494,geom
6099725,6099725,1,0,71913,geom
5435363,5435363,1,0,71913,geom
6304059,6304059,1,0,46150,geom
1563099,1563099,1,0,81343,geom
8324593,8324593,1,0,25992,geom
9776830,9776830,1,0,85897,geom
7423238,7423238,1,0,117284,geom
6100361,6100361,1,0,117284,geom
7986642,7986642,1,0,33899,geom
7056209,7056209,1,0,2195,geom
5163551,5163551,1,0,46901,geom
9632778,9632778,1,0,46901,geom
5061615,5061615,1,0,52447,geom
1007921,1007921,1,0,52447,geom
8614911,8614911,1,0,52447,geom
7783101,7783101,1,0,25149,geom
5601893,5601893,1,0,115310,geom
4993120,4993120,1,0,11706,geom
7092657,7092657,1,0,89058,geom
5182620,5182620,1,0,89058,geom
1149536,1149536,1,0,71560,geom
1367990,1367990,1,0,42410,geom
8011526,8011526,1,0,119518,geom
860249,860249,1,0,119518,geom
2408795,2408795,1,0,119518,geom
8984273,8984273,1,0,41472,geom
8439368,8439368,1,0,87460,geom
6302973,6302973,1,0,87460,geom
6351229,6351229,1,0,28508,geom
6817282,6817282,1,0,15776,geom
4366558,4366558,1,0,15776,geom
6268280,6268280,1,0,70254,geom
2606031,2606031,1,0,88809,geom
1721840,1721840,1,0,70211,geom
3739234,3739234,1,0,96868,geom
2613732,2613732,1,0,67434,geom
4106864,4106864,1,0,67434,geom
7874760,7874760,1,0,103643,geom
3698112,3698112,1,0,103131,geom
9641800,9641800,1,0,27827,geom
2605476,2605476,1,0,58110,geom
174273,174273,1,0,58110,geom
3737295,3737295,1,0,58110,geom
6311745,6311745,1,0,41066,geom
6141051,6141051,1,0,99209,geom
7846171,7846171,1,0,52546,geom
6454924,6454924,1,0,29153,geom
9004063,9004063,1,0,27563,geom
6321999,6321999,1,0,27563,geom
3951695,3951695,1,0,25958,geom
1191560,1191560,1,0,25958,geom
3210,3210,1,0,90139,geom
3730395,3730395,1,0,4381,geom
6609748,6609748,1,0,4381,geom
3933758,3933758,1,0,25896,geom
2991577,2991577,1,0,31320,geom
7485888,7485888,1,0,122031,geom
8201464,8201464,1,0,122031,geom
1771551,1771551,1,0,66198,geom
7091012,7091012,1,0,102696,geom
2297493,2297493,1,0,47014,geom
6503189,6503189,1,0,23305,geom
556649,556649,1,0,23305,geom
2244157,2244157,1,0,751,geom
3744615,3744615,1,0,751,geom
6567164,6567164,1,0,18633,geom
4351958,4351958,1,0,18633,geom
2518303,2518303,1,0,18633,geom
5841979,5841979,1,0,93865,geom
3058643,3058643,1,0,78291,geom
966791,966791,1,0,67333,geom
2779561,2779561,1,0,68860,geom
7585137,7585137,1,0,17657,geom
9139977,9139977,1,0,17657,geom
6252161,6252161,1,0,42638,geom
9615634,9615634,1,0,70107,geom
3882495,3882495,1,0,121308,geom
4187358,4187358,1,0,90708,geom
4223493,4223493,1,0,90708,geom
9275972,9275972,1,0,37395,geom
5637482,5637482,1,0,77668,geom
2781288,2781288,1,0,64836,geom
7200283,7200283,1,0,109871,geom
4986832,4986832,1,0,109871,geom
3988320,3988320,1,0,78145,geom
8400216,8400216,1,0,69181,geom
9641800,9641800,1,0,41164,geom
6923384,6923384,1,0,120849,geom
2243669,2243669,1,0,96387,geom
4134108,4134108,1,0,96387,geom
3882495,3882495,1,0,96387,geom
9718758,9718758,1,0,96387,geom
837866,837866,1,0,18222,geom
8983980,8983980,1,0,67715,geom
3374951,3374951,1,0,67715,geom
4351283,4351283,1,0,6828,geom
3933937,3933937,1,0,45468,geom
2612188,2612188,1,0,39966,geom
2216706,2216706,1,0,14417,geom
8735496,8735496,1,0,14417,geom
16427,16427,1,0,40607,geom
2041900,2041900,1,0,76622,geom
5021799,5021799,1,0,76622,geom
3672270,3672270,1,0,51030,geom
3230468,3230468,1,0,58588,geom
1723916,1723916,1,0,122057,geom
9709706,9709706,1,0,57522,geom
6587187,6587187,1,0,57522,geom
6042693,6042693,1,0,6397,geom
7696417,7696417,1,0,6397,geom
3304024,3304024,1,0,84841,geom
9073423,9073423,1,0,3228,geom
2690796,2690796,1,0,34517,geom
8408224,8408224,1,0,34517,geom
5350763,5350763,1,0,34517,geom
7084446,7084446,1,0,114055,geom
4340922,4340922,1,0,114055,geom
8616462,8616462,1,0,16956,geom
8586853,8586853,1,0,16956,geom
7510173,7510173,1,0,65695,geom
5025443,5025443,1,0,65695,geom
1138939,1138939,1,0,96279,geom
6322520,6322520,1,0,123497,geom
1930362,1930362,1,0,123497,geom
302455,302455,1,0,123497,geom
3626581,3626581,1,0,26970,geom
6882741,6882741,1,0,26970,geom
1339045,1339045,1,0,95913,geom
4116633,4116633,1,0,59713,geom
4966734,4966734,1,0,34827,geom
2428446,2428446,1,0,118250,geom
3052878,3052878,1,0,40077,geom
2233363,2233363,1,0,106627,geom
3881641,3881641,1,0,106627,geom
7013486,7013486,1,0,64762,geom
3010522,3010522,1,0,52512,geom
7497605,7497605,1,0,6832,geom
1561210,1561210,1,0,78803,geom
1061656,1061656,1,0,78803,geom
8628236,8628236,1,0,81248,geom
5821914,5821914,1,0,81248,geom
5377736,5377736,1,0,5252,geom
9742253,9742253,1,0,5252,geom
3307680,3307680,1,0,75726,geom
2281805,2281805,1,0,75726,geom
6528256,6528256,1,0,55543,geom
6443566,6443566,1,0,87544,geom
7172877,7172877,1,0,49212,geom
4485382,4485382,1,0,71965,geom
9759422,9759422,1,0,55190,geom
5787499,5787499,1,0,55190,geom
6062808,6062808,1,0,11222,geom
3742387,3742387,1,0,21629,geom
2210179,2210179,1,0,21629,geom
6879072,6879072,1,0,9109,geom
7092657,7092657,1,0,9109,geom
8481277,8481277,1,0,107860,geom
6512955,6512955,1,0,48740,geom
9771970,9771970,1,0,5733,geom
135527,135527,1,0,52158,geom
6153579,6153579,1,0,117551,geom
2518917,2518917,1,0,117551,geom
423101,423101,1,0,58023,geom
3324420,3324420,1,0,26994,geom
4849087,4849087,1,0,62941,geom
731951,731951,1,0,62941,geom
5899959,5899959,1,0,123044,geom
7546103,7546103,1,0,61795,geom
2133753,2133753,1,0,52244,geom
122335,122335,1,0,69913,geom
7036651,7036651,1,0,69913,geom
2075017,2075017,1,0,116834,geom
543316,543316,1,0,114404,geom
431256,431256,1,0,62340,geom
6938535,6938535,1,0,62340,geom
6435069,6435069,1,0,81268,geom
9060260,9060260,1,0,6202,geom
2172378,2172378,1,0,91731,geom
7997116,7997116,1,0,91731,geom
5350462,5350462,1,0,80413,geom
2978282,2978282,1,0,86546,geom
3209171,3209171,1,0,86546,geom
4013989,4013989,1,0,78776,geom
4373610,4373610,1,0,78776,geom
1088001,1088001,1,0,2720,geom
8224090,8224090,1,0,2720,geom
7251362,7251362,1,0,71614,geom
8128966,8128966,1,0,91274,geom
1599955,1599955,1,0,91274,geom
2665559,2665559,1,0,87497,geom
5553994,5553994,1,0,87497,geom
1773044,1773044,1,0,101890,geom
4257388,4257388,1,0,104688,geom
5848246,5848246,1,0,55084,geom
135862,135862,1,0,55084,geom
1951490,1951490,1,0,99693,geom
633022,633022,1,0,99693,geom
2003261,2003261,1,0,99693,geom
4207216,4207216,1,0,13725,geom
280816,280816,1,0,70831,geom
1897278,1897278,1,0,70831,geom
3720301,3720301,1,0,23926,geom
6960460,6960460,1,0,80965,geom
1028683,1028683,1,0,80965,geom
8106696,8106696,1,0,80965,geom
7769880,7769880,1,0,63999,geom
514175,514175,1,0,63999,geom
1599618,1599618,1,0,81283,geom
6788763,6788763,1,0,117128,geom
1900632,1900632,1,0,117128,geom
1087128,1087128,1,0,21723,geom
6126390,6126390,1,0,47333,geom
8526247,8526283,37,0,119392,geom
5681443,5681443,1,0,29182,geom
435859,435863,5,0,16647,geom
9972635,9972635,1,0,8074,geom
8857625,8857625,1,0,8074,geom
19560,19560,1,0,8074,geom
7479321,7479321,1,0,87119,geom
7455271,7455287,17,0,34928,geom
6947110,6947110,1,0,90610,geom
18910,18910,1,0,72213,geom
4358504,4358504,1,0,19476,geom
3318904,3318904,1,0,19476,geom
7977122,7977122,1,0,105971,geom
8295881,8295881,1,0,87479,geom
7461048,7461048,1,0,118595,geom
1116591,1116591,1,0,54052,geom
4351793,4351793,1,0,94829,geom
3000452,3000452,1,0,100793,geom
4496259,4496259,1,0,100793,geom
4518770,4518770,1,0,100793,geom
6401140,6401140,1,0,30159,geom
4020768,4020768,1,0,30159,geom
3038464,3038464,1,0,109678,geom
997301,997301,1,0,109678,geom
8761414,8761414,1,0,109678,geom
260727,260727,1,0,106040,geom
9513253,9513253,1,0,106040,geom
9251134,9251134,1,0,41025,geom
44351,44351,1,0,41025,geom
432010,432010,1,0,51117,geom
3160,3210,51,0,79244,geom
977859,977859,1,0,79244,geom
5741738,5741738,1,0,79060,geom
1201158,1201158,1,0,63575,geom
5790318,5790318,1,0,63575,geom
2357493,2357493,1,0,72114,geom
6493139,6493139,1,0,72114,geom
5855756,5855756,1,0,92432,geom
2575638,2575638,1,0,92432,geom
5606045,5606045,1,0,924,geom
321289,321289,1,0,21082,geom
9004063,9004063,1,0,57666,geom
7112972,7112972,1,0,58242,geom
4666378,4666378,1,0,72109,geom
4468177,4468177,1,0,92266,geom
4206934,4206934,1,0,73772,geom
825339,825339,1,0,34649,geom
2509265,2509265,1,0,96510,geom
8255358,8255405,48,0,20461,geom
8904813,8904813,1,0,42256,geom
3741995,3741995,1,0,121713,geom
1088360,1088360,1,0,121713,geom
4421915,4421915,1,0,34297,geom
70311,70311,1,0,30137,geom
98109,98109,1,0,30137,geom
7783101,7783101,1,0,100153,geom
6432506,6432506,1,0,77575,geom
4681167,4681167,1,0,75088,geom
9252220,9252220,1,0,217,geom
2891495,2891495,1,0,217,geom
7623903,7623903,1,0,124102,geom
3052537,3052537,1,0,76844,geom
5811009,5811009,1,0,76844,geom
6401140,6401140,1,0,36136,geom
117409,117409,1,0,37287,geom
1911688,1911688,1,0,86663,geom
3681708,3681708,1,0,96137,geom
6574368,6574368,1,0,110039,geom
4909906,4909906,1,0,108134,geom
6153822,6153822,1,0,73518,geom
2317441,2317441,1,0,54115,geom
1599955,1599955,1,0,54115,geom
1538328,1538328,1,0,82692,geom
5313331,5313331,1,0,7462,geom
4479035,4479035,1,0,7462,geom
6593254,6593254,1,0,97310,geom
1587701,1587701,1,0,39781,geom
6821174,6821174,1,0,39781,geom
6130403,6130403,1,0,39781,geom
4544201,4544201,1,0,58102,geom
9709706,9709706,1,0,101042,geom
7353820,7353820,1,0,103855,geom
5659312,5659312,1,0,103855,geom
7352131,7352131,1,0,76726,geom
8307298,8307298,1,0,76726,geom
9954060,9954060,1,0,59626,geom
3809814,3809832,19,0,97747,geom
4895166,4895166,1,0,11235,geom
7283129,7283129,1,0,124111,geom
9641800,9641800,1,0,121324,geom
7489692,7489692,1,0,86272,geom
4909107,4909107,1,0,65858,geom
662412,662412,1,0,65858,geom
7556423,7556423,1,0,50506,geom
500332,500332,1,0,74496,geom
2117256,2117256,1,0,122155,geom
1575146,1575146,1,0,26630,geom
4158469,4158469,1,0,110526,geom
2248442,2248442,1,0,110526,geom
6941937,6941937,1,0,110526,geom
4974779,4974779,1,0,120083,geom
9195157,9195173,17,0,121853,geom
136916,136916,1,0,70961,geom
8749061,8749061,1,0,110645,geom
5766766,5766766,1,0,110645,geom
8665291,8665291,1,0,116650,geom
6177121,6177121,1,0,53489,geom
7832370,7832370,1,0,25684,geom
3522267,3522267,1,0,94001,geom
7047187,7047187,1,0,94001,geom
4692722,4692722,1,0,94001,geom
8035897,8035934,38,0,123535,geom
7527079,7527079,1,0,123535,geom
2009711,2009711,1,0,27712,geom
4158433,4158433,1,0,27712,geom
5425962,5425962,1,0,55104,geom
3452870,3452870,1,0,55104,geom
4366388,4366388,1,0,81508,geom
5930138,5930138,1,0,97399,geom
423837,423837,1,0,97399,geom
5590313,5590313,1,0,72158,geom
5837098,5837098,1,0,72158,geom
2713036,2713036,1,0,65489,geom
3174032,3174032,1,0,65489,geom
5338751,5338751,1,0,114848,geom
4100030,4100063,34,0,41915,geom
7057404,7057404,1,0,123238,geom
7315397,7315397,1,0,123238,geom
7051273,7051273,1,0,123238,geom
9484057,9484057,1,0,18419,geom
7785192,7785192,1,0,13563,geom
4789303,4789303,1,0,47260,geom
1541500,1541500,1,0,12236,geom
4343674,4343674,1,0,90305,geom
277916,277916,1,0,90305,geom
7627854,7627854,1,0,61788,geom
6938227,6938227,1,0,63251,geom
6194930,6194930,1,0,496,geom
7494808,7494808,1,0,6931,geom
5901639,5901639,1,0,6931,geom
3844734,3844734,1,0,6931,geom
8098199,8098199,1,0,17845,geom
8051548,8051564,17,0,17845,geom
8574675,8574675,1,0,76442,geom
4814859,4814859,1,0,76442,geom
2772463,2772463,1,0,97371,geom
9275972,9275972,1,0,16573,geom
3486214,3486214,1,0,48430,geom
6501138,6501138,1,0,51335,geom
1849750,1849750,1,0,5140,geom
5837098,5837098,1,0,5140,geom
9002620,9002620,1,0,22875,geom
2456626,2456626,1,0,80601,geom
6564352,6564352,1,0,101586,geom
5642874,5642874,1,0,101586,geom
6070409,6070409,1,0,117401,geom
5726987,5726987,1,0,117401,geom
5386163,5386163,1,0,48097,geom
7234676,7234676,1,0,91814,geom
3824763,3824763,1,0,91814,geom
7056209,7056209,1,0,67088,geom
1611659,1611659,1,0,67088,geom
7975877,7975877,1,0,12860,geom
4821783,4821786,4,0,12860,geom
4345061,4345061,1,0,63371,geom
7235787,7235787,1,0,95676,geom
6237299,6237299,1,0,31783,geom
5964804,5964804,1,0,65224,geom
3242503,3242503,1,0,65035,geom
7150165,7150172,8,0,65035,geom
4970695,4970695,1,0,65035,geom
5698029,5698029,1,0,66860,geom
1968125,1968125,1,0,66860,geom
3627570,3627570,1,0,66860,geom
9708855,9708855,1,0,72475,geom
7706056,7706056,1,0,63863,geom
252890,252890,1,0,13675,geom
6392059,6392059,1,0,13675,geom
5138596,5138596,1,0,13675,geom
1156264,1156264,1,0,9379,geom
5102596,5102596,1,0,9379,geom
3593293,3593293,1,0,75820,geom
674771,674771,1,0,117089,geom
4840212,4840212,1,0,70211,geom
1286827,1286827,1,0,70211,geom
4243350,4243407,58,0,82263,geom
4695157,4695157,1,0,56599,geom
8941856,8941856,1,0,2415,geom
5820677,5820677,1,0,22867,geom
623418,623418,1,0,100278,geom
6072306,6072306,1,0,47367,geom
6242343,6242343,1,0,47367,geom
3410203,3410203,1,0,47367,geom
3998279,3998279,1,0,47828,geom
7430266,7430266,1,0,47828,geom
5078673,5078673,1,0,73618,geom
2631710,2631710,1,0,55930,geom
2660030,2660030,1,0,95041,geom
8002112,8002112,1,0,119688,geom
7220127,7220127,1,0,119688,geom
1901414,1901414,1,0,12007,geom
3849590,3849590,1,0,76151,geom
1782064,1782064,1,0,4942,geom
1623441,1623441,1,0,4942,geom
3396805,3396805,1,0,2236,geom
5686559,5686559,1,0,7014,geom
7974619,7974619,1,0,30654,geom
2237275,2237275,1,0,19812,geom
4770069,4770069,1,0,18908,geom
9712287,9712287,1,0,18908,geom
2201168,2201168,1,0,11743,geom
636253,636253,1,0,86912,geom
4187177,4187177,1,0,122510,geom
8133098,8133098,1,0,5341,geom
9742490,9742490,1,0,111767,geom
9387635,9387635,1,0,111767,geom
1020565,1020565,1,0,111767,geom
938792,938792,1,0,97585,geom
7096957,7096957,1,0,65371,geom
4805581,4805581,1,0,65371,geom
8315535,8315535,1,0,93383,geom
991913,991913,1,0,93383,geom
496168,496168,1,0,76544,geom
5078673,5078673,1,0,29995,geom
8919459,8919459,1,0,99512,geom
3302101,3302101,1,0,43762,geom
849616,849616,1,0,121765,geom
8321301,8321301,1,0,11530,geom
4099398,4099398,1,0,117379,geom
8691244,8691244,1,0,44441,geom
9644803,9644803,1,0,6129,geom
430595,430595,1,0,6129,geom
1385898,1385898,1,0,61631,geom
834601,834601,1,0,61631,geom
8540443,8540443,1,0,83470,geom
1972614,1972614,1,0,17626,geom
1144108,1144108,1,0,10201,geom
7801054,7801054,1,0,63221,geom
4075325,4075325,1,0,77327,geom
49122,49122,1,0,18289,geom
3051525,3051525,1,0,43326,geom
2943052,2943052,1,0,89689,geom
9142626,9142626,1,0,89689,geom
1939653,1939653,1,0,26028,geom
9045674,9045674,1,0,70701,geom
7103592,7103592,1,0,3479,geom
160469,160469,1,0,92712,geom
296647,296647,1,0,92712,geom
1546904,1546904,1,0,92712,geom
8475198,8475198,1,0,77247,geom
4848944,4849018,75,0,77247,geom
1643177,1643177,1,0,122502,geom
7821200,7821200,1,0,122502,geom
5983408,5983408,1,0,102926,geom
4677908,4677908,1,0,38254,geom
